Title,URL,Volume Issue,Vol Issue Year
"Creating a business-based it strategy: Unicorn Applied Information Technology 14 A. Brown (Editor) Chapman & Hall, London, 1992 305 pp, £65.00 ISBN 0-412-45910-8",https://www.sciencedirect.com/science/article/pii/0963868792900404,"Volume 1, Issue 4",September 1992
"Emerging information technologies for competitive advantage and economic development: Proceedings of 1992 Information Resources Management Association International Conference, 24–27 May 1992, Charleston, South Carolina Idea Group Publishing, Harrisburg, USA, 1992, 414 pp, US $43.95 ISBN 1-878289-17-9",https://www.sciencedirect.com/science/article/pii/096386879290041T,"Volume 1, Issue 4",September 1992
Editorial,https://www.sciencedirect.com/science/article/pii/096386879290023P,"Volume 1, Issue 3",June 1992
A framework for recognizing patterns when reshaping business processes,https://www.sciencedirect.com/science/article/pii/096386879290024Q,"Volume 1, Issue 3",June 1992
IT for competitive advantage: the place of expert systems,https://www.sciencedirect.com/science/article/pii/096386879290025R,"Volume 1, Issue 3",June 1992
IT strategy in retailing: organizational change and future direction,https://www.sciencedirect.com/science/article/pii/096386879290026S,"Volume 1, Issue 3",June 1992
A contingency model of EDI's impact on industry sectors,https://www.sciencedirect.com/science/article/pii/096386879290027T,"Volume 1, Issue 3",June 1992
Supporting strategic information needs: an empirical assessment of some organizational factors,https://www.sciencedirect.com/science/article/pii/096386879290028U,"Volume 1, Issue 3",June 1992
Case study editorial,https://www.sciencedirect.com/science/article/pii/096386879290029V,"Volume 1, Issue 3",June 1992
The ASB Bank: an IT case study in sustained competitive advantage,https://www.sciencedirect.com/science/article/pii/096386879290030Z,"Volume 1, Issue 3",June 1992
Re-structuring implications for utilities subsidiaries in the post-privatization era,https://www.sciencedirect.com/science/article/pii/096386879290031Q,"Volume 1, Issue 3",June 1992
Information technology — management's boon or bane?,https://www.sciencedirect.com/science/article/pii/096386879290001D,"Volume 1, Issue 2",March 1992
Information systems issues facing senior executives: the culture gap,https://www.sciencedirect.com/science/article/pii/096386879290002E,"Volume 1, Issue 2",March 1992
Information systems management in Greece: issues and perceptions,https://www.sciencedirect.com/science/article/pii/096386879290003F,"Volume 1, Issue 2",March 1992
The process of strategic information planning,https://www.sciencedirect.com/science/article/pii/096386879290004G,"Volume 1, Issue 2",March 1992
Economic aspects of requirements analysis,https://www.sciencedirect.com/science/article/pii/096386879290005H,"Volume 1, Issue 2",March 1992
On the concept of inter-organizational information systems,https://www.sciencedirect.com/science/article/pii/096386879290006I,"Volume 1, Issue 2",March 1992
Case study editorial,https://www.sciencedirect.com/science/article/pii/096386879290007J,"Volume 1, Issue 2",March 1992
Re-engineering becomes the CEO's policy at mutual benefit life,https://www.sciencedirect.com/science/article/pii/096386879290008K,"Volume 1, Issue 2",March 1992
Taking technology opportunities to the business,https://www.sciencedirect.com/science/article/pii/096386879290009L,"Volume 1, Issue 2",March 1992
"The corporation of the 1990s: Information technology and organizational tranformation: Edited by Michael S. Scott Morton Oxford University Press, New York, 1991. 331 pp. US $24.94, £19.95",https://www.sciencedirect.com/science/article/pii/096386879290010T,"Volume 1, Issue 2",March 1992
"Critical issues in information systems research: Edited by R.J. Boland and R.A. Hirschheim John Wiley & Sons, Chichester, UK. 1987. 394 pp, £49.50",https://www.sciencedirect.com/science/article/pii/096386879290011K,"Volume 1, Issue 2",March 1992
International Editorial Board,https://www.sciencedirect.com/science/article/pii/096386879190001Y,"Volume 1, Issue 1",December 1991
Introducing the journal of strategic information systems — the new approach to information systems management,https://www.sciencedirect.com/science/article/pii/096386879190002Z,"Volume 1, Issue 1",December 1991
The CIM-IS partnership: integration for competitive advantage,https://www.sciencedirect.com/science/article/pii/0963868791900032,"Volume 1, Issue 1",December 1991
Stakeholders of strategic information systems planning: theoretical concepts and empirical examples,https://www.sciencedirect.com/science/article/pii/0963868791900043,"Volume 1, Issue 1",December 1991
Customer-oriented strategic systems,https://www.sciencedirect.com/science/article/pii/0963868791900054,"Volume 1, Issue 1",December 1991
Modelling corporate information needs: fresh approaches to the information architecture,https://www.sciencedirect.com/science/article/pii/0963868791900065,"Volume 1, Issue 1",December 1991
The ITBE 2000 initiative: are business schools meeting the challenge of management and IT in the 21st century?,https://www.sciencedirect.com/science/article/pii/0963868791900076,"Volume 1, Issue 1",December 1991
"The Arthur D Little forecast on information and productivity: Making the Integrated Enterprise Work by Norman Weizer, George O. Gardner III, Stuart Lipoff, Martyn F, Roetter and Frederick G. Withington John Wiley & Sons Inc., New York, 1991. 272 pp. £24.95 ISBN 0-471-52511-1",https://www.sciencedirect.com/science/article/pii/0963868791900087,"Volume 1, Issue 1",December 1991
"Forecasting and management of technology: by Alan L. Porter, A. Thomas Roper, Thomas W. Mason, Frederick A. Rossini and Jerry Banks John Wilev & Sons Inc., New York, 1991 448 pp. £51.30 ISBN 0-471-51223-0",https://www.sciencedirect.com/science/article/pii/0963868791900098,"Volume 1, Issue 1",December 1991
